timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-02-18 03:00:00+01:00,10296.999954268354,343.23333180894514,0.0,0.0,330.78111503481256,338.06893578541167,355.1106503131288
2013-02-18 04:00:00+01:00,10251.215524236495,341.7071841412165,0.0,0.0,332.7925799102609,339.898999510698,355.4244345804725
2013-02-18 05:00:00+01:00,12045.775882879174,401.5258627626391,10617.08580317559,353.902860105853,336.1696639676165,344.34145130723505,514.967077357603
2013-02-18 06:00:00+01:00,23393.253134883413,779.7751044961137,56070.32804114229,1869.010934704743,340.8069975129191,422.7761968276019,1881.4134501758842
2013-02-18 07:00:00+01:00,16726.163280129498,557.5387760043166,28592.975112969954,953.0991704323318,320.48993201778933,355.20334963939723,1168.393160113573
2013-02-18 08:00:00+01:00,13649.339774093381,454.9779924697794,18060.422730227318,602.0140910075772,320.46848815189435,347.98455741197876,695.831383989517
2013-02-18 09:00:00+01:00,10696.743277091846,356.55810923639484,379.2426288716223,12.641420962387409,322.18458362215887,332.3689956830502,451.3382325327106
2013-02-18 10:00:00+01:00,10978.289275413994,365.94297584713314,382.02599851913067,12.73419995063769,324.7391807861924,331.004718599245,457.34629958630956
2013-02-18 11:00:00+01:00,11534.729406176992,384.49098020589975,1271.6910086338748,42.389700287795826,324.6677128819533,330.5600264436374,454.9608307127067
2013-02-18 12:00:00+01:00,10694.533690500648,356.4844563500216,438.3698788998902,14.612329296663006,325.80198908485295,331.4621519014347,440.7084954945034
2013-02-18 13:00:00+01:00,10183.257482102235,339.4419160700745,359.72640163321853,11.990880054440618,323.73217600894174,330.11358879490854,351.1444611452629
2013-02-18 14:00:00+01:00,10169.748516940164,338.9916172313388,0.0,0.0,326.30857683039375,331.52388924962975,346.7382683782998
2013-02-18 15:00:00+01:00,10691.838169849814,356.3946056616605,193.4034220529458,6.446780735098193,330.0961521225024,335.09435252507717,432.5474253524594
2013-02-18 16:00:00+01:00,11705.794950116,390.1931650038667,2876.352611901107,95.87842039670358,331.6707809983645,340.3091684771838,427.25951411788066
2013-02-18 17:00:00+01:00,13737.584226716532,457.9194742238844,7003.259600675995,233.44198668919984,334.09943160304795,374.2541805975826,488.71920385216833
2013-02-18 18:00:00+01:00,14255.319023222439,475.1773007740813,20039.517377680866,667.9839125893621,334.70772402988774,394.6551630339111,891.6783991627605
2013-02-18 19:00:00+01:00,18317.012564834447,610.5670854944816,32165.836326181376,1072.1945442060457,336.58144678659545,432.8136139855519,1214.0276595508426
2013-02-18 20:00:00+01:00,20656.36847448579,688.5456158161929,22467.747553432484,748.9249184477495,337.56490963447897,389.97792584938225,1185.4354201754054
2013-02-18 21:00:00+01:00,12154.010549298026,405.1336849766009,12758.127068826338,425.2709022942112,330.2538574671143,344.16646012222577,691.2765851473428
2013-02-18 22:00:00+01:00,10908.953526068844,363.6317842022948,0.0,0.0,333.9416062193314,344.331661433982,425.0157269503699
2013-02-18 23:00:00+01:00,10439.66342620815,347.988780873605,0.0,0.0,332.39836644882666,342.2428440471475,371.09278905487093
2013-02-19 00:00:00+01:00,10458.568942380083,348.61896474600275,0.0,0.0,334.98167631708213,342.87120135871027,369.54457779974075
2013-02-19 01:00:00+01:00,10610.410246774494,353.6803415591498,0.0,0.0,337.90229889086413,345.1330132357094,376.7166196573855
2013-02-19 02:00:00+01:00,10497.498336454511,349.9166112151504,0.0,0.0,338.5261416324974,345.18426078700907,366.6102653189322
2013-02-19 03:00:00+01:00,10761.495221447225,358.71650738157416,1109.4851911661685,36.98283970553895,339.0272680130506,345.96303281252574,375.93724218116535
2013-02-19 04:00:00+01:00,10497.991149418613,349.9330383139538,0.0,0.0,339.1432845627587,347.1266517218609,365.2208757734193
2013-02-19 05:00:00+01:00,18410.774010228764,613.6924670076255,14317.349493098804,477.24498310329346,342.42348586813836,366.1866543865822,1043.110910043944
